Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772169838726,3228,3228,3228,3228,3228,3228,3228,3228,43.888946533203125,43.3681640625,50.02648162841797,49.37125015258789,45.41148376464844,43.03876495361328,46.19743728637695,45.60532760620117,42.79367446899414,44.40484619140625,0,100,0,0,0,0,0,0,12.509522438049316,17179869184,8589934592,13343686656,7625244672
205,1772169838726,3228,3228,3228,3228,3228,3228,3228,3228,43.888946533203125,43.3681640625,50.02648162841797,49.37125015258789,45.41148376464844,43.03876495361328,46.19743728637695,45.60532760620117,42.79367446899414,44.40484619140625,100,0,NaN,NaN,0,0,0,0,12.509522438049316,17179869184,8589934592,13343686656,7625244672
209,1772169838932,3228,3228,3228,3228,3228,3228,3228,3228,43.888946533203125,43.3681640625,50.02648162841797,49.37125015258789,45.41148376464844,43.03876495361328,46.19743728637695,45.60532760620117,42.79367446899414,44.40484619140625,30.000001907348633,35,23.809524536132813,19.047618865966797,14.285715103149414,23.809524536132813,5,4.545454502105713,12.509522438049316,17179869184,8589934592,13343686656,7625244672
202,1772169839142,3228,3228,3228,3228,3228,3228,3228,3228,43.888946533203125,43.3681640625,50.02648162841797,49.37125015258789,45.41148376464844,43.03876495361328,46.19743728637695,45.60532760620117,42.79367446899414,44.40484619140625,95.23809814453125,90.47618865966797,57.142860412597656,47.619049072265625,38.095237731933594,40,31.81818199157715,21.052631378173828,12.509522438049316,17179869184,8589934592,13343686656,7625244672
208,1772169839344,3228,3228,3228,3228,3228,3228,3228,3228,42.356956481933594,43.23759841918945,45.260459899902344,45.588478088378906,44.27965545654297,42.24003982543945,45.599449157714844,44.84834289550781,42.49947738647461,43.994384765625,95.23809814453125,95,85,5,0,4.761904716491699,0,0,12.509522438049316,17179869184,8589934592,13342326784,7625244672
200,1772169839554,3228,3228,3228,3228,3228,3228,3228,3228,42.356956481933594,43.23759841918945,45.260459899902344,45.588478088378906,44.27965545654297,42.24003982543945,45.599449157714844,44.84834289550781,42.49947738647461,43.994384765625,55,52.38095474243164,77.2727279663086,23.809524536132813,14.285715103149414,5,0,0,12.509522438049316,17179869184,8589934592,13315883008,7625244672
202,1772169839755,3228,3228,3228,3228,3228,3228,3228,3228,42.356956481933594,43.23759841918945,45.260459899902344,45.588478088378906,44.27965545654297,42.24003982543945,45.599449157714844,44.84834289550781,42.49947738647461,43.994384765625,50,55,30.000001907348633,20,35,14.285715103149414,0,0,11.815641403198242,17179869184,8589934592,13314179072,7625244672
209,1772169839958,3228,3228,3228,3228,3228,3228,3228,3228,42.356956481933594,43.23759841918945,45.260459899902344,45.588478088378906,44.27965545654297,42.24003982543945,45.599449157714844,44.84834289550781,42.49947738647461,43.994384765625,25,21.052631378173828,20,0,5,0,0,0,11.815641403198242,17179869184,8589934592,13317455872,7625244672
209,1772169840168,3228,3228,3228,3228,3228,3228,3228,3228,42.8116455078125,43.04648208618164,46.44548797607422,45.251792907714844,44.09510040283203,42.4153938293457,44.90313720703125,43.804954528808594,42.27743148803711,43.944129943847656,33.333335876464844,33.333335876464844,71.42857360839844,14.285715103149414,9.090909004211426,14.285715103149414,0,4.761904716491699,11.815641403198242,17179869184,8589934592,13445152768,7625244672
204,1772169840378,3228,3228,3228,3228,3228,3228,3228,3228,42.8116455078125,43.04648208618164,46.44548797607422,45.251792907714844,44.09510040283203,42.4153938293457,44.90313720703125,43.804954528808594,42.27743148803711,43.944129943847656,23.809524536132813,19.047618865966797,28.571430206298828,14.285715103149414,28.571430206298828,4.761904716491699,4.761904716491699,4.545454502105713,11.815641403198242,17179869184,8589934592,13431963648,7625244672
207,1772169840583,3228,3228,3228,3228,3228,3228,3228,3228,42.8116455078125,43.04648208618164,46.44548797607422,45.251792907714844,44.09510040283203,42.4153938293457,44.90313720703125,43.804954528808594,42.27743148803711,43.944129943847656,40,45,68.42105102539063,52.38095474243164,42.105262756347656,33.333335876464844,28.571430206298828,25,11.815641403198242,17179869184,8589934592,13564182528,7625244672
209,1772169840790,3228,3228,3228,3228,3228,3228,3228,3228,42.8116455078125,43.04648208618164,46.44548797607422,45.251792907714844,44.09510040283203,42.4153938293457,44.90313720703125,43.804954528808594,42.27743148803711,43.944129943847656,25,23.809524536132813,22.72727394104004,10,4.761904716491699,5,5,0,10.20711898803711,17179869184,8589934592,13565493248,7625244672
209,1772169841000,3228,3228,3228,3228,3228,3228,3228,3228,42.8116455078125,43.04648208618164,46.44548797607422,45.251792907714844,44.09510040283203,42.4153938293457,44.90313720703125,43.804954528808594,42.27743148803711,43.944129943847656,20,19.047618865966797,66.66667175292969,9.090909004211426,0,0,0,0,10.20711898803711,17179869184,8589934592,13563068416,7625244672
209,1772169841210,3228,3228,3228,3228,3228,3228,3228,3228,42.791259765625,42.670047760009766,45.6715087890625,45.09123229980469,44.47918701171875,42.443145751953125,45.47740936279297,44.37154006958008,42.44049072265625,43.913917541503906,28.571430206298828,25,66.66667175292969,20,14.285715103149414,14.285715103149414,4.761904716491699,8.69565200805664,10.20711898803711,17179869184,8589934592,13556236288,7625244672
209,1772169841420,3228,3228,3228,3228,3228,3228,3228,3228,42.791259765625,42.670047760009766,45.6715087890625,45.09123229980469,44.47918701171875,42.443145751953125,45.47740936279297,44.37154006958008,42.44049072265625,43.913917541503906,28.571430206298828,27.272727966308594,20,0,0,4.761904716491699,0,0,10.20711898803711,17179869184,8589934592,13534511104,7625244672
