Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772172906377,3228,3228,3228,3228,3228,3228,3228,3228,46.38539123535156,45.46271896362305,52.036285400390625,51.608280181884766,47.05425262451172,45.432403564453125,47.99224090576172,47.13711929321289,45.099281311035156,45.584190368652344,NaN,0,0,0,0,0,0,0,14.704523086547852,17179869184,8589934592,13357383680,7835615232
203,1772172906377,3228,3228,3228,3228,3228,3228,3228,3228,46.38539123535156,45.46271896362305,52.036285400390625,51.608280181884766,47.05425262451172,45.432403564453125,47.99224090576172,47.13711929321289,45.099281311035156,45.584190368652344,0,0,100,50,0,0,0,0,14.704523086547852,17179869184,8589934592,13357744128,7835615232
209,1772172906581,3228,3228,3228,3228,3228,3228,3228,3228,46.38539123535156,45.46271896362305,52.036285400390625,51.608280181884766,47.05425262451172,45.432403564453125,47.99224090576172,47.13711929321289,45.099281311035156,45.584190368652344,70,65,71.42857360839844,65,52.38095474243164,47.619049072265625,40,40,14.704523086547852,17179869184,8589934592,13426376704,7835615232
209,1772172906791,3228,3228,3228,3228,3228,3228,3228,3228,46.38539123535156,45.46271896362305,52.036285400390625,51.608280181884766,47.05425262451172,45.432403564453125,47.99224090576172,47.13711929321289,45.099281311035156,45.584190368652344,86.36363983154297,95,84.21052551269531,75,71.42857360839844,70,63.6363639831543,54.54545593261719,11.275227546691895,17179869184,8589934592,13417136128,7835615232
10,1772172907001,3228,3228,3228,3228,3228,3228,3228,3228,46.38539123535156,45.46271896362305,52.036285400390625,51.608280181884766,47.05425262451172,45.432403564453125,47.99224090576172,47.13711929321289,45.099281311035156,45.584190368652344,57.142860412597656,54.54545593261719,47.619049072265625,31.81818199157715,25,28.571430206298828,15.000000953674316,15.000000953674316,11.275227546691895,17179869184,8589934592,13337591808,7835615232
