Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772174392682,3228,3228,3228,3228,3228,3228,3228,3228,47.151859283447266,45.85335922241211,52.98566436767578,52.52406311035156,47.733604431152344,45.935096740722656,48.45486831665039,47.5731086730957,45.8214225769043,47.07770538330078,66.66667175292969,50,0,0,0,0,0,0,12.57465648651123,17179869184,8589934592,13146292224,7901282304
206,1772174392682,3228,3228,3228,3228,3228,3228,3228,3228,47.151859283447266,45.85335922241211,52.98566436767578,52.52406311035156,47.733604431152344,45.935096740722656,48.45486831665039,47.5731086730957,45.8214225769043,47.07770538330078,0,NaN,100,50,0,0,0,0,12.57465648651123,17179869184,8589934592,13146292224,7901282304
208,1772174392888,3228,3228,3228,3228,3228,3228,3228,3228,47.151859283447266,45.85335922241211,52.98566436767578,52.52406311035156,47.733604431152344,45.935096740722656,48.45486831665039,47.5731086730957,45.8214225769043,47.07770538330078,40,47.619049072265625,47.36842346191406,30.000001907348633,9.523809432983398,10,5,0,12.57465648651123,17179869184,8589934592,13146292224,7901282304
208,1772174393097,3228,3228,3228,3228,3228,3228,3228,3228,47.151859283447266,45.85335922241211,52.98566436767578,52.52406311035156,47.733604431152344,45.935096740722656,48.45486831665039,47.5731086730957,45.8214225769043,47.07770538330078,57.142860412597656,52.38095474243164,85.71428680419922,57.142860412597656,57.142860412597656,52.38095474243164,50,47.619049072265625,12.57465648651123,17179869184,8589934592,13146292224,7901282304
200,1772174393305,3228,3228,3228,3228,3228,3228,3228,3228,46.82631301879883,46.37656784057617,49.823402404785156,50.186038970947266,47.49095916748047,45.54977798461914,49.46739196777344,48.2964973449707,46.23737716674805,47.31999969482422,76.19047546386719,73.68421173095703,42.85714340209961,28.571430206298828,20,38.095237731933594,9.090909004211426,0,12.57465648651123,17179869184,8589934592,13268074496,7901282304
208,1772174393505,3228,3228,3228,3228,3228,3228,3228,3228,46.82631301879883,46.37656784057617,49.823402404785156,50.186038970947266,47.49095916748047,45.54977798461914,49.46739196777344,48.2964973449707,46.23737716674805,47.31999969482422,57.894737243652344,61.904762268066406,38.095237731933594,20,14.285715103149414,15.000000953674316,5,5,12.57465648651123,17179869184,8589934592,13290651648,7901282304
208,1772174393713,3228,3228,3228,3228,3228,3228,3228,3228,46.82631301879883,46.37656784057617,49.823402404785156,50.186038970947266,47.49095916748047,45.54977798461914,49.46739196777344,48.2964973449707,46.23737716674805,47.31999969482422,57.142860412597656,57.142860412597656,36.842105865478516,25,10,0,4.761904716491699,0,10.61291790008545,17179869184,8589934592,13305806848,7901282304
208,1772174393922,3228,3228,3228,3228,3228,3228,3228,3228,46.82631301879883,46.37656784057617,49.823402404785156,50.186038970947266,47.49095916748047,45.54977798461914,49.46739196777344,48.2964973449707,46.23737716674805,47.31999969482422,57.142860412597656,61.904762268066406,68.18181610107422,66.66667175292969,28.571430206298828,14.285715103149414,0,4.761904716491699,10.61291790008545,17179869184,8589934592,13365837824,7901282304
208,1772174394130,3228,3228,3228,3228,3228,3228,3228,3228,46.82631301879883,46.37656784057617,49.823402404785156,50.186038970947266,47.49095916748047,45.54977798461914,49.46739196777344,48.2964973449707,46.23737716674805,47.31999969482422,35,36.842105865478516,70,65,25,22.72727394104004,4.761904716491699,0,10.61291790008545,17179869184,8589934592,13360037888,7901282304
200,1772174394338,3228,3228,3228,3228,3228,3228,3228,3228,47.48433303833008,46.736087799072266,51.14360809326172,52.07784652709961,48.48704528808594,46.338558197021484,49.50816345214844,48.724605560302734,46.076751708984375,47.625244140625,60.000003814697266,63.6363639831543,60.000003814697266,57.142860412597656,19.047618865966797,14.285715103149414,4.761904716491699,0,10.61291790008545,17179869184,8589934592,13359169536,7901282304
