Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772168315206,3228,3228,3228,3228,3228,3228,3228,3228,49.267547607421875,48.12839889526367,53.70573425292969,53.93498229980469,51.17871856689453,48.38894271850586,51.10071563720703,50.52547836303711,47.993438720703125,48.87737274169922,0,0,50,0,0,0,0,0,14.982349395751953,17179869184,8589934592,13166247936,7583039488
204,1772168315206,3228,3228,3228,3228,3228,3228,3228,3228,49.267547607421875,48.12839889526367,53.70573425292969,53.93498229980469,51.17871856689453,48.38894271850586,51.10071563720703,50.52547836303711,47.993438720703125,48.87737274169922,100,100,100,NaN,0,0,0,0,14.982349395751953,17179869184,8589934592,13166247936,7583039488
210,1772168315410,3228,3228,3228,3228,3228,3228,3228,3228,49.267547607421875,48.12839889526367,53.70573425292969,53.93498229980469,51.17871856689453,48.38894271850586,51.10071563720703,50.52547836303711,47.993438720703125,48.87737274169922,55,47.36842346191406,73.68421173095703,42.85714340209961,20,0,0,0,14.982349395751953,17179869184,8589934592,13166247936,7583039488
209,1772168315620,3228,3228,3228,3228,3228,3228,3228,3228,49.267547607421875,48.12839889526367,53.70573425292969,53.93498229980469,51.17871856689453,48.38894271850586,51.10071563720703,50.52547836303711,47.993438720703125,48.87737274169922,40,42.85714340209961,81.81818389892578,38.095237731933594,33.333335876464844,30.000001907348633,31.81818199157715,28.571430206298828,15.226411819458008,17179869184,8589934592,13166247936,7583039488
209,1772168315830,3228,3228,3228,3228,3228,3228,3228,3228,49.267547607421875,48.12839889526367,53.70573425292969,53.93498229980469,51.17871856689453,48.38894271850586,51.10071563720703,50.52547836303711,47.993438720703125,48.87737274169922,18.18181800842285,14.285715103149414,80.95238494873047,18.18181800842285,9.523809432983398,9.523809432983398,4.761904716491699,0,15.226411819458008,17179869184,8589934592,13192445952,7583039488
209,1772168316040,3228,3228,3228,3228,3228,3228,3228,3228,49.267547607421875,48.12839889526367,53.70573425292969,53.93498229980469,51.17871856689453,48.38894271850586,51.10071563720703,50.52547836303711,47.993438720703125,48.87737274169922,15.000000953674316,14.285715103149414,47.619049072265625,40,15.000000953674316,13.636363983154297,0,4.545454502105713,15.226411819458008,17179869184,8589934592,13186088960,7583039488
204,1772168316249,3228,3228,3228,3228,3228,3228,3228,3228,48.12656021118164,47.6953010559082,52.31687927246094,52.13538360595703,49.427345275878906,47.239994049072266,50.392940521240234,49.42703628540039,47.617401123046875,48.385475158691406,47.619049072265625,50,65,61.904762268066406,61.904762268066406,42.85714340209961,38.095237731933594,28.571430206298828,15.226411819458008,17179869184,8589934592,13194936320,7583039488
202,1772168316454,3228,3228,3228,3228,3228,3228,3228,3228,48.12656021118164,47.6953010559082,52.31687927246094,52.13538360595703,49.427345275878906,47.239994049072266,50.392940521240234,49.42703628540039,47.617401123046875,48.385475158691406,65,61.904762268066406,84.21052551269531,78.94737243652344,75,73.68421173095703,55,47.36842346191406,15.226411819458008,17179869184,8589934592,13207339008,7583039488
208,1772168316656,3228,3228,3228,3228,3228,3228,3228,3228,48.12656021118164,47.6953010559082,52.31687927246094,52.13538360595703,49.427345275878906,47.239994049072266,50.392940521240234,49.42703628540039,47.617401123046875,48.385475158691406,60.000003814697266,63.15789031982422,78.94737243652344,78.94737243652344,68.42105102539063,63.15789031982422,52.6315803527832,45,12.43199348449707,17179869184,8589934592,13235912704,7583039488
205,1772168316865,3228,3228,3228,3228,3228,3228,3228,3228,48.12656021118164,47.6953010559082,52.31687927246094,52.13538360595703,49.427345275878906,47.239994049072266,50.392940521240234,49.42703628540039,47.617401123046875,48.385475158691406,75,63.6363639831543,85,80,76.19047546386719,70,65,55,12.43199348449707,17179869184,8589934592,13280657408,7583039488
209,1772168317071,3228,3228,3228,3228,3228,3228,3228,3228,48.12656021118164,47.6953010559082,52.31687927246094,52.13538360595703,49.427345275878906,47.239994049072266,50.392940521240234,49.42703628540039,47.617401123046875,48.385475158691406,95.23809814453125,95,85.71428680419922,80,75,70,65,57.142860412597656,12.43199348449707,17179869184,8589934592,13321453568,7583039488
202,1772168317280,3228,3228,3228,3228,3228,3228,3228,3228,51.36028289794922,52.067806243896484,55.703712463378906,57.46398162841797,54.486289978027344,50.821876525878906,57.35904312133789,57.73522186279297,53.571685791015625,52.341392517089844,70,70,84.21052551269531,80,70,63.15789031982422,52.38095474243164,40,12.43199348449707,17179869184,8589934592,13367263232,7583039488
202,1772168317482,3228,3228,3228,3228,3228,3228,3228,3228,51.36028289794922,52.067806243896484,55.703712463378906,57.46398162841797,54.486289978027344,50.821876525878906,57.35904312133789,57.73522186279297,53.571685791015625,52.341392517089844,65,61.904762268066406,84.21052551269531,78.94737243652344,78.94737243652344,65,60.000003814697266,47.36842346191406,12.43199348449707,17179869184,8589934592,13420511232,7583039488
205,1772168317685,3228,3228,3228,3228,3228,3228,3228,3228,51.36028289794922,52.067806243896484,55.703712463378906,57.46398162841797,54.486289978027344,50.821876525878906,57.35904312133789,57.73522186279297,53.571685791015625,52.341392517089844,65,60.000003814697266,80,70,70,57.142860412597656,42.105262756347656,40,16.998205184936523,17179869184,8589934592,13504446464,7583039488
200,1772168317891,3228,3228,3228,3228,3228,3228,3228,3228,51.36028289794922,52.067806243896484,55.703712463378906,57.46398162841797,54.486289978027344,50.821876525878906,57.35904312133789,57.73522186279297,53.571685791015625,52.341392517089844,71.42857360839844,65,80.95238494873047,89.47368621826172,78.94737243652344,70,63.15789031982422,50,16.998205184936523,17179869184,8589934592,13530923008,7583039488
209,1772168318091,3228,3228,3228,3228,3228,3228,3228,3228,51.36028289794922,52.067806243896484,55.703712463378906,57.46398162841797,54.486289978027344,50.821876525878906,57.35904312133789,57.73522186279297,53.571685791015625,52.341392517089844,68.42105102539063,63.15789031982422,88.8888931274414,89.47368621826172,78.94737243652344,77.77777862548828,75,63.15789031982422,16.998205184936523,17179869184,8589934592,13580451840,7583039488
209,1772168318302,3228,3228,3228,3228,3228,3228,3228,3228,52.16313552856445,53.238826751708984,56.533477783203125,58.26622009277344,55.49366760253906,51.42837142944336,58.11103820800781,59.08101272583008,54.58951950073242,53.20795440673828,45.45454788208008,42.85714340209961,85,85.71428680419922,80,73.68421173095703,65,42.85714340209961,16.998205184936523,17179869184,8589934592,13622509568,7583039488
10,1772168318512,3228,3228,3228,3228,3228,3228,3228,3228,52.16313552856445,53.238826751708984,56.533477783203125,58.26622009277344,55.49366760253906,51.42837142944336,58.11103820800781,59.08101272583008,54.58951950073242,53.20795440673828,30.000001907348633,33.333335876464844,42.85714340209961,23.809524536132813,33.333335876464844,22.72727394104004,19.047618865966797,20,16.998205184936523,17179869184,8589934592,13580615680,7583039488
