Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772158031290,3228,3228,3228,3228,3228,3228,3228,3228,46.872501373291016,46.67749786376953,51.552757263183594,50.29887771606445,47.08399963378906,46.553192138671875,49.800697326660156,48.750972747802734,46.30084228515625,47.06861877441406,0,0,0,0,0,0,0,0,13.304040908813477,17179869184,9663676416,13105020928,7938244608
209,1772158031290,3228,3228,3228,3228,3228,3228,3228,3228,46.872501373291016,46.67749786376953,51.552757263183594,50.29887771606445,47.08399963378906,46.553192138671875,49.800697326660156,48.750972747802734,46.30084228515625,47.06861877441406,0,NaN,NaN,0,0,0,0,0,13.304040908813477,17179869184,9663676416,13105577984,7938244608
208,1772158031500,3228,3228,3228,3228,3228,3228,3228,3228,46.872501373291016,46.67749786376953,51.552757263183594,50.29887771606445,47.08399963378906,46.553192138671875,49.800697326660156,48.750972747802734,46.30084228515625,47.06861877441406,28.571430206298828,27.272727966308594,80.95238494873047,28.571430206298828,9.090909004211426,4.761904716491699,0,0,13.304040908813477,17179869184,9663676416,13027278848,7938244608
210,1772158031708,3228,3228,3228,3228,3228,3228,3228,3228,46.872501373291016,46.67749786376953,51.552757263183594,50.29887771606445,47.08399963378906,46.553192138671875,49.800697326660156,48.750972747802734,46.30084228515625,47.06861877441406,35,35,72.7272720336914,35,23.809524536132813,23.809524536132813,19.047618865966797,22.72727394104004,12.552486419677734,17179869184,9663676416,13027278848,7938244608
209,1772158031918,3228,3228,3228,3228,3228,3228,3228,3228,46.872501373291016,46.67749786376953,51.552757263183594,50.29887771606445,47.08399963378906,46.553192138671875,49.800697326660156,48.750972747802734,46.30084228515625,47.06861877441406,38.095237731933594,33.333335876464844,71.42857360839844,14.285715103149414,0,0,0,0,12.552486419677734,17179869184,9663676416,13070467072,7938244608
202,1772158032128,3228,3228,3228,3228,3228,3228,3228,3228,46.18264389038086,46.099884033203125,50.763328552246094,49.74836730957031,46.06495666503906,45.927371978759766,48.52903366088867,47.41145706176758,45.590293884277344,46.506446838378906,10,19.047618865966797,57.894737243652344,36.3636360168457,0,0,0,0,12.552486419677734,17179869184,9663676416,13072924672,7938244608
167,1772158032369,3228,3228,3228,3228,3228,3228,3228,3228,46.18264389038086,46.099884033203125,50.763328552246094,49.74836730957031,46.06495666503906,45.927371978759766,48.52903366088867,47.41145706176758,45.590293884277344,46.506446838378906,50,50,44,25,12.5,12,8.333333969116211,4.1666669845581055,12.552486419677734,17179869184,9663676416,13072924672,7938244608
208,1772158032537,3228,3228,3228,3228,3228,3228,3228,3228,46.18264389038086,46.099884033203125,50.763328552246094,49.74836730957031,46.06495666503906,45.927371978759766,48.52903366088867,47.41145706176758,45.590293884277344,46.506446838378906,52.94117736816406,50,52.94117736816406,37.5,38.88888931274414,25,23.52941131591797,6.25,12.552486419677734,17179869184,9663676416,13072924672,7938244608
202,1772158032745,3228,3228,3228,3228,3228,3228,3228,3228,46.18264389038086,46.099884033203125,50.763328552246094,49.74836730957031,46.06495666503906,45.927371978759766,48.52903366088867,47.41145706176758,45.590293884277344,46.506446838378906,66.66667175292969,66.66667175292969,68.42105102539063,60.000003814697266,50,42.105262756347656,25,25,8.160222053527832,17179869184,9663676416,13072924672,7938244608
209,1772158032948,3228,3228,3228,3228,3228,3228,3228,3228,46.18264389038086,46.099884033203125,50.763328552246094,49.74836730957031,46.06495666503906,45.927371978759766,48.52903366088867,47.41145706176758,45.590293884277344,46.506446838378906,70,66.66667175292969,65,52.6315803527832,38.88888931274414,35,26.3157901763916,15.000000953674316,8.160222053527832,17179869184,9663676416,13117784064,7938244608
207,1772158033157,3228,3228,3228,3228,3228,3228,3228,3228,47.936607360839844,47.941444396972656,52.14155578613281,52.84843826293945,49.465187072753906,48.20989227294922,51.97611618041992,51.43312454223633,48.22559356689453,48.120643615722656,76.19047546386719,75,84.21052551269531,71.42857360839844,66.66667175292969,55,42.85714340209961,33.333335876464844,8.160222053527832,17179869184,9663676416,13147602944,7938244608
209,1772158033365,3228,3228,3228,3228,3228,3228,3228,3228,47.936607360839844,47.941444396972656,52.14155578613281,52.84843826293945,49.465187072753906,48.20989227294922,51.97611618041992,51.43312454223633,48.22559356689453,48.120643615722656,65,60.000003814697266,65,65,55,50,35,30.000001907348633,8.160222053527832,17179869184,9663676416,13189611520,7938244608
209,1772158033574,3228,3228,3228,3228,3228,3228,3228,3228,47.936607360839844,47.941444396972656,52.14155578613281,52.84843826293945,49.465187072753906,48.20989227294922,51.97611618041992,51.43312454223633,48.22559356689453,48.120643615722656,66.66667175292969,66.66667175292969,80,75,71.42857360839844,52.38095474243164,45,35,8.160222053527832,17179869184,9663676416,13241499648,7938244608
203,1772158033783,3228,3228,3228,3228,3228,3228,3228,3228,47.936607360839844,47.941444396972656,52.14155578613281,52.84843826293945,49.465187072753906,48.20989227294922,51.97611618041992,51.43312454223633,48.22559356689453,48.120643615722656,61.904762268066406,55,70,61.904762268066406,55,50,33.333335876464844,28.571430206298828,11.40146541595459,17179869184,9663676416,13321617408,7938244608
201,1772158033987,3228,3228,3228,3228,3228,3228,3228,3228,47.936607360839844,47.941444396972656,52.14155578613281,52.84843826293945,49.465187072753906,48.20989227294922,51.97611618041992,51.43312454223633,48.22559356689453,48.120643615722656,57.894737243652344,57.142860412597656,65,63.15789031982422,52.38095474243164,42.105262756347656,36.842105865478516,25,11.40146541595459,17179869184,9663676416,13310672896,7938244608
201,1772158034189,3228,3228,3228,3228,3228,3228,3228,3228,50.21995162963867,50.35394287109375,54.960723876953125,56.271217346191406,52.716461181640625,50.12959289550781,55.47298049926758,55.43687057495117,51.30222702026367,50.53929901123047,71.42857360839844,75,80,75,77.77777862548828,65,55,50,11.40146541595459,17179869184,9663676416,13349076992,7938244608
202,1772158034390,3228,3228,3228,3228,3228,3228,3228,3228,50.21995162963867,50.35394287109375,54.960723876953125,56.271217346191406,52.716461181640625,50.12959289550781,55.47298049926758,55.43687057495117,51.30222702026367,50.53929901123047,70,60.000003814697266,68.42105102539063,63.15789031982422,55,47.36842346191406,40,25,11.40146541595459,17179869184,9663676416,13368115200,7938244608
208,1772158034593,3228,3228,3228,3228,3228,3228,3228,3228,50.21995162963867,50.35394287109375,54.960723876953125,56.271217346191406,52.716461181640625,50.12959289550781,55.47298049926758,55.43687057495117,51.30222702026367,50.53929901123047,70,70,71.42857360839844,61.904762268066406,57.142860412597656,52.38095474243164,36.842105865478516,31.57894515991211,19.8968505859375,17179869184,9663676416,13368115200,7938244608
210,1772158034804,3228,3228,3228,3228,3228,3228,3228,3228,50.21995162963867,50.35394287109375,54.960723876953125,56.271217346191406,52.716461181640625,50.12959289550781,55.47298049926758,55.43687057495117,51.30222702026367,50.53929901123047,71.42857360839844,61.904762268066406,65,60.000003814697266,50,36.842105865478516,28.571430206298828,23.809524536132813,19.8968505859375,17179869184,9663676416,13368115200,7938244608
206,1772158035014,3228,3228,3228,3228,3228,3228,3228,3228,50.21995162963867,50.35394287109375,54.960723876953125,56.271217346191406,52.716461181640625,50.12959289550781,55.47298049926758,55.43687057495117,51.30222702026367,50.53929901123047,76.19047546386719,76.19047546386719,75,70,63.15789031982422,52.38095474243164,50,38.095237731933594,19.8968505859375,17179869184,9663676416,13426622464,7938244608
217,1772158035220,3228,3228,3228,3228,3228,3228,3228,3228,50.62172317504883,50.8707389831543,55.27172088623047,56.24052047729492,52.882408142089844,50.85165786743164,55.720947265625,55.52713394165039,51.758358001708984,50.702789306640625,75,73.68421173095703,75,75,71.42857360839844,52.6315803527832,40,30.000001907348633,19.8968505859375,17179869184,9663676416,13475856384,7938244608
209,1772158035438,3228,3228,3228,3228,3228,3228,3228,3228,50.62172317504883,50.8707389831543,55.27172088623047,56.24052047729492,52.882408142089844,50.85165786743164,55.720947265625,55.52713394165039,51.758358001708984,50.702789306640625,66.66667175292969,65.21739196777344,90,90.47618865966797,85.71428680419922,76.19047546386719,71.42857360839844,59.09090805053711,19.8968505859375,17179869184,9663676416,13475856384,7938244608
