Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772150210656,3228,3228,3228,3228,3228,3228,3228,3228,61.87799072265625,60.71104431152344,67.06482696533203,67.30062103271484,63.10276794433594,60.70685958862305,65.12103271484375,64.50691223144531,60.25248336791992,61.24785614013672,100,50,0,50,0,0,0,0,22.23135757446289,17179869184,6442450944,12490211328,5736759296
203,1772150210656,3228,3228,3228,3228,3228,3228,3228,3228,61.87799072265625,60.71104431152344,67.06482696533203,67.30062103271484,63.10276794433594,60.70685958862305,65.12103271484375,64.50691223144531,60.25248336791992,61.24785614013672,100,100,100,0,0,0,0,NaN,22.23135757446289,17179869184,6442450944,12490522624,5736759296
204,1772150210860,3228,3228,3228,3228,3228,3228,3228,3228,61.87799072265625,60.71104431152344,67.06482696533203,67.30062103271484,63.10276794433594,60.70685958862305,65.12103271484375,64.50691223144531,60.25248336791992,61.24785614013672,95,95,65,45,40,33.333335876464844,20,28.571430206298828,22.23135757446289,17179869184,6442450944,12498419712,5736759296
201,1772150211068,3228,3228,3228,3228,3228,3228,3228,3228,60.54496765136719,60.228336334228516,63.598594665527344,64.10881805419922,61.30042266845703,59.38340759277344,63.66724395751953,62.74175262451172,59.96574020385742,61.09332275390625,90.47618865966797,90,80.95238494873047,76.19047546386719,76.19047546386719,65,66.66667175292969,57.142860412597656,22.23135757446289,17179869184,6442450944,12498419712,5736759296
9,1772150211270,3228,3228,3228,3228,3228,3228,3228,3228,60.54496765136719,60.228336334228516,63.598594665527344,64.10881805419922,61.30042266845703,59.38340759277344,63.66724395751953,62.74175262451172,59.96574020385742,61.09332275390625,47.619049072265625,38.095237731933594,30.000001907348633,15.789472579956055,15.000000953674316,20,15.000000953674316,10,22.23135757446289,17179869184,6442450944,12191383552,5736759296
