tool,mode,os,arch,timestamp,interval_arg,wall_clock_s,exit_code,csv_file,cmdlog_file
pip,cold,darwin,arm64,20260227_024344,200,48,0,pip_cold_darwin_arm64_20260227_024344.csv,pip_cold_darwin_arm64_20260227_024344.cmd.log
