Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772174820330,3228,3228,3228,3228,3228,3228,3228,3228,44.94123840332031,44.19150161743164,48.00700378417969,47.245689392089844,45.2197265625,43.9268798828125,46.96250534057617,45.806880950927734,43.924842834472656,44.99967956542969,50,50,0,0,0,0,0,0,14.749956130981445,17179869184,8589934592,13403865088,7892893696
200,1772174820330,3228,3228,3228,3228,3228,3228,3228,3228,44.94123840332031,44.19150161743164,48.00700378417969,47.245689392089844,45.2197265625,43.9268798828125,46.96250534057617,45.806880950927734,43.924842834472656,44.99967956542969,NaN,0,100,0,0,0,NaN,0,14.749956130981445,17179869184,8589934592,13403422720,7892893696
209,1772174820531,3228,3228,3228,3228,3228,3228,3228,3228,44.94123840332031,44.19150161743164,48.00700378417969,47.245689392089844,45.2197265625,43.9268798828125,46.96250534057617,45.806880950927734,43.924842834472656,44.99967956542969,31.57894515991211,36.842105865478516,85,35,20,25,14.285715103149414,14.285715103149414,14.749956130981445,17179869184,8589934592,13430046720,7892893696
209,1772174820741,3228,3228,3228,3228,3228,3228,3228,3228,44.94123840332031,44.19150161743164,48.00700378417969,47.245689392089844,45.2197265625,43.9268798828125,46.96250534057617,45.806880950927734,43.924842834472656,44.99967956542969,36.3636360168457,33.333335876464844,80,45.45454788208008,30.000001907348633,28.571430206298828,25,20,11.936511039733887,17179869184,8589934592,13490421760,7892893696
209,1772174820951,3228,3228,3228,3228,3228,3228,3228,3228,44.94123840332031,44.19150161743164,48.00700378417969,47.245689392089844,45.2197265625,43.9268798828125,46.96250534057617,45.806880950927734,43.924842834472656,44.99967956542969,19.047618865966797,19.047618865966797,76.19047546386719,14.285715103149414,9.090909004211426,4.545454502105713,4.545454502105713,0,11.936511039733887,17179869184,8589934592,13483458560,7892893696
209,1772174821161,3228,3228,3228,3228,3228,3228,3228,3228,44.94123840332031,44.19150161743164,48.00700378417969,47.245689392089844,45.2197265625,43.9268798828125,46.96250534057617,45.806880950927734,43.924842834472656,44.99967956542969,15.000000953674316,19.047618865966797,36.3636360168457,40,15.000000953674316,0,0,0,11.936511039733887,17179869184,8589934592,13449953280,7892893696
204,1772174821371,3228,3228,3228,3228,3228,3228,3228,3228,44.80886459350586,44.053306579589844,48.1424560546875,47.410255432128906,44.917579650878906,43.724124908447266,47.1123161315918,45.80643844604492,43.83519744873047,44.889564514160156,33.333335876464844,35,25,33.333335876464844,18.18181800842285,9.523809432983398,9.090909004211426,9.523809432983398,11.936511039733887,17179869184,8589934592,13421723648,7892893696
203,1772174821575,3228,3228,3228,3228,3228,3228,3228,3228,44.80886459350586,44.053306579589844,48.1424560546875,47.410255432128906,44.917579650878906,43.724124908447266,47.1123161315918,45.80643844604492,43.83519744873047,44.889564514160156,35,33.333335876464844,35,25,10,5,5,4.761904716491699,11.936511039733887,17179869184,8589934592,13391544320,7892893696
209,1772174821779,3228,3228,3228,3228,3228,3228,3228,3228,44.80886459350586,44.053306579589844,48.1424560546875,47.410255432128906,44.917579650878906,43.724124908447266,47.1123161315918,45.80643844604492,43.83519744873047,44.889564514160156,60.000003814697266,65,63.15789031982422,60.000003814697266,50,40,30.000001907348633,25,9.793313980102539,17179869184,8589934592,13399359488,7892893696
202,1772174821989,3228,3228,3228,3228,3228,3228,3228,3228,44.80886459350586,44.053306579589844,48.1424560546875,47.410255432128906,44.917579650878906,43.724124908447266,47.1123161315918,45.80643844604492,43.83519744873047,44.889564514160156,68.18181610107422,70,61.904762268066406,60.000003814697266,45,47.619049072265625,15.000000953674316,5,9.793313980102539,17179869184,8589934592,13444825088,7892893696
199,1772174822191,3228,3228,3228,3228,3228,3228,3228,3228,45.37412643432617,45.4987678527832,48.007713317871094,48.9079475402832,46.993736267089844,44.86854934692383,49.69862365722656,48.318565368652344,45.241729736328125,45.98455047607422,89.47368621826172,85.71428680419922,70,63.15789031982422,52.6315803527832,50,40,35,9.793313980102539,17179869184,8589934592,13473529856,7892893696
209,1772174822391,3228,3228,3228,3228,3228,3228,3228,3228,45.37412643432617,45.4987678527832,48.007713317871094,48.9079475402832,46.993736267089844,44.86854934692383,49.69862365722656,48.318565368652344,45.241729736328125,45.98455047607422,75,75,89.47368621826172,80,73.68421173095703,57.894737243652344,31.57894515991211,20,9.793313980102539,17179869184,8589934592,13634600960,7892893696
