Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772175321425,3228,3228,3228,3228,3228,3228,3228,3228,43.266883850097656,42.37275695800781,44.03180694580078,45.14329147338867,43.38163757324219,42.05789566040039,45.18513107299805,43.33112335205078,41.78098678588867,43.362060546875,50,50,50,0,0,0,0,0,6.646737098693848,17179869184,8589934592,13287079936,7892893696
209,1772175321425,3228,3228,3228,3228,3228,3228,3228,3228,43.266883850097656,42.37275695800781,44.03180694580078,45.14329147338867,43.38163757324219,42.05789566040039,45.18513107299805,43.33112335205078,41.78098678588867,43.362060546875,0,0,100,0,0,0,0,0,6.646737098693848,17179869184,8589934592,13288423424,7892893696
205,1772175321635,3228,3228,3228,3228,3228,3228,3228,3228,43.266883850097656,42.37275695800781,44.03180694580078,45.14329147338867,43.38163757324219,42.05789566040039,45.18513107299805,43.33112335205078,41.78098678588867,43.362060546875,25,28.571430206298828,33.333335876464844,38.095237731933594,4.545454502105713,0,0,0,6.646737098693848,17179869184,8589934592,13306593280,7892893696
208,1772175321840,3228,3228,3228,3228,3228,3228,3228,3228,43.266883850097656,42.37275695800781,44.03180694580078,45.14329147338867,43.38163757324219,42.05789566040039,45.18513107299805,43.33112335205078,41.78098678588867,43.362060546875,52.38095474243164,60.000003814697266,36.842105865478516,57.142860412597656,15.789472579956055,23.809524536132813,19.047618865966797,19.047618865966797,9.557947158813477,17179869184,8589934592,13306593280,7892893696
208,1772175322049,3228,3228,3228,3228,3228,3228,3228,3228,43.266883850097656,42.37275695800781,44.03180694580078,45.14329147338867,43.38163757324219,42.05789566040039,45.18513107299805,43.33112335205078,41.78098678588867,43.362060546875,19.047618865966797,19.047618865966797,66.66667175292969,15.000000953674316,9.090909004211426,4.761904716491699,0,0,9.557947158813477,17179869184,8589934592,13327089664,7892893696
203,1772175322257,3228,3228,3228,3228,3228,3228,3228,3228,43.399173736572266,42.76799774169922,46.73359680175781,47.39686584472656,43.48754119873047,42.297569274902344,45.51584243774414,43.752891540527344,42.108699798583984,43.96272277832031,55,61.904762268066406,52.38095474243164,19.047618865966797,0,0,0,0,9.557947158813477,17179869184,8589934592,13356236800,7892893696
209,1772175322461,3228,3228,3228,3228,3228,3228,3228,3228,43.399173736572266,42.76799774169922,46.73359680175781,47.39686584472656,43.48754119873047,42.297569274902344,45.51584243774414,43.752891540527344,42.108699798583984,43.96272277832031,40,35,70,5,4.761904716491699,0,0,0,9.557947158813477,17179869184,8589934592,13368770560,7892893696
203,1772175322671,3228,3228,3228,3228,3228,3228,3228,3228,43.399173736572266,42.76799774169922,46.73359680175781,47.39686584472656,43.48754119873047,42.297569274902344,45.51584243774414,43.752891540527344,42.108699798583984,43.96272277832031,19.047618865966797,20,61.904762268066406,45.45454788208008,19.047618865966797,18.18181800842285,9.090909004211426,0,7.710873126983643,17179869184,8589934592,13427621888,7892893696
209,1772175322875,3228,3228,3228,3228,3228,3228,3228,3228,43.399173736572266,42.76799774169922,46.73359680175781,47.39686584472656,43.48754119873047,42.297569274902344,45.51584243774414,43.752891540527344,42.108699798583984,43.96272277832031,35,33.333335876464844,55,26.3157901763916,28.571430206298828,5,0,4.761904716491699,7.710873126983643,17179869184,8589934592,13444448256,7892893696
208,1772175323084,3228,3228,3228,3228,3228,3228,3228,3228,43.399173736572266,42.76799774169922,46.73359680175781,47.39686584472656,43.48754119873047,42.297569274902344,45.51584243774414,43.752891540527344,42.108699798583984,43.96272277832031,35,35,52.38095474243164,57.142860412597656,25,23.809524536132813,23.809524536132813,20,7.710873126983643,17179869184,8589934592,13452378112,7892893696
