Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772163087736,3228,3228,3228,3228,3228,3228,3228,3228,44.675148010253906,45.58201217651367,48.221412658691406,48.52756881713867,45.091819763183594,44.60578536987305,47.83005142211914,45.814369201660156,44.28662109375,45.96662902832031,66.66667175292969,50,0,0,0,0,0,0,9.568711280822754,17179869184,8589934592,13013057536,7219052544
209,1772163087736,3228,3228,3228,3228,3228,3228,3228,3228,44.675148010253906,45.58201217651367,48.221412658691406,48.52756881713867,45.091819763183594,44.60578536987305,47.83005142211914,45.814369201660156,44.28662109375,45.96662902832031,NaN,0,100,50,0,0,0,0,9.568711280822754,17179869184,8589934592,13013057536,7219052544
209,1772163087946,3228,3228,3228,3228,3228,3228,3228,3228,44.675148010253906,45.58201217651367,48.221412658691406,48.52756881713867,45.091819763183594,44.60578536987305,47.83005142211914,45.814369201660156,44.28662109375,45.96662902832031,20,25,47.619049072265625,28.571430206298828,0,0,0,0,9.568711280822754,17179869184,8589934592,13013057536,7219052544
202,1772163088156,3228,3228,3228,3228,3228,3228,3228,3228,44.53770446777344,45.1106071472168,46.79698181152344,47.92559814453125,45.693565368652344,45.26302719116211,46.78226089477539,44.88203048706055,44.01742935180664,45.771995544433594,22.72727394104004,23.809524536132813,23.809524536132813,45,4.761904716491699,0,0,0,9.568711280822754,17179869184,8589934592,13013057536,7219052544
205,1772163088358,3228,3228,3228,3228,3228,3228,3228,3228,44.53770446777344,45.1106071472168,46.79698181152344,47.92559814453125,45.693565368652344,45.26302719116211,46.78226089477539,44.88203048706055,44.01742935180664,45.771995544433594,21.052631378173828,25,65,23.809524536132813,0,0,4.761904716491699,0,9.568711280822754,17179869184,8589934592,13081952256,7219052544
209,1772163088564,3228,3228,3228,3228,3228,3228,3228,3228,44.53770446777344,45.1106071472168,46.79698181152344,47.92559814453125,45.693565368652344,45.26302719116211,46.78226089477539,44.88203048706055,44.01742935180664,45.771995544433594,61.904762268066406,57.142860412597656,50,14.285715103149414,9.523809432983398,4.761904716491699,0,0,9.568711280822754,17179869184,8589934592,13104381952,7219052544
206,1772163088774,3228,3228,3228,3228,3228,3228,3228,3228,44.53770446777344,45.1106071472168,46.79698181152344,47.92559814453125,45.693565368652344,45.26302719116211,46.78226089477539,44.88203048706055,44.01742935180664,45.771995544433594,20,23.809524536132813,75,5,0,0,0,0,10.359468460083008,17179869184,8589934592,13081214976,7219052544
209,1772163088981,3228,3228,3228,3228,3228,3228,3228,3228,44.53770446777344,45.1106071472168,46.79698181152344,47.92559814453125,45.693565368652344,45.26302719116211,46.78226089477539,44.88203048706055,44.01742935180664,45.771995544433594,19.047618865966797,15.789472579956055,38.095237731933594,71.42857360839844,15.000000953674316,23.809524536132813,4.761904716491699,14.285715103149414,10.359468460083008,17179869184,8589934592,13114687488,7219052544
206,1772163089191,3228,3228,3228,3228,3228,3228,3228,3228,45.430633544921875,45.96158981323242,50.640907287597656,50.899532318115234,45.67364501953125,45.391258239746094,47.87309265136719,46.13048553466797,44.83771896362305,46.38818359375,45,40.90909194946289,66.66667175292969,23.809524536132813,19.047618865966797,9.523809432983398,0,0,10.359468460083008,17179869184,8589934592,13155418112,7219052544
208,1772163089398,3228,3228,3228,3228,3228,3228,3228,3228,45.430633544921875,45.96158981323242,50.640907287597656,50.899532318115234,45.67364501953125,45.391258239746094,47.87309265136719,46.13048553466797,44.83771896362305,46.38818359375,38.095237731933594,30.000001907348633,55,57.142860412597656,40,38.095237731933594,19.047618865966797,15.000000953674316,10.359468460083008,17179869184,8589934592,13181419520,7219052544
