tool,mode,os,arch,timestamp,interval_arg,wall_clock_s,exit_code,csv_file,cmdlog_file
poetry,warm,darwin,arm64,20260227_030348,200,3,0,poetry_warm_darwin_arm64_20260227_030348.csv,poetry_warm_darwin_arm64_20260227_030348.cmd.log
