Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772157192135,3228,3228,3228,3228,3228,3228,3228,3228,49.56743621826172,49.49052047729492,50.23131561279297,51.32240676879883,49.53718566894531,49.081844329833984,51.85053253173828,50.324546813964844,48.44920349121094,50.692626953125,NaN,50,100,50,50,0,0,0,8.046724319458008,17179869184,9663676416,12694093824,8022130688
204,1772157192135,3228,3228,3228,3228,3228,3228,3228,3228,49.56743621826172,49.49052047729492,50.23131561279297,51.32240676879883,49.53718566894531,49.081844329833984,51.85053253173828,50.324546813964844,48.44920349121094,50.692626953125,50,NaN,100,NaN,NaN,50,NaN,0,8.046724319458008,17179869184,9663676416,12697780224,8022130688
204,1772157192340,3228,3228,3228,3228,3228,3228,3228,3228,49.56743621826172,49.49052047729492,50.23131561279297,51.32240676879883,49.53718566894531,49.081844329833984,51.85053253173828,50.324546813964844,48.44920349121094,50.692626953125,15.000000953674316,15.000000953674316,75,10,4.761904716491699,0,0,0,8.046724319458008,17179869184,9663676416,12724076544,8022130688
201,1772157192545,3228,3228,3228,3228,3228,3228,3228,3228,49.56743621826172,49.49052047729492,50.23131561279297,51.32240676879883,49.53718566894531,49.081844329833984,51.85053253173828,50.324546813964844,48.44920349121094,50.692626953125,19.047618865966797,15.000000953674316,57.142860412597656,15.000000953674316,10,5,4.761904716491699,0,8.046724319458008,17179869184,9663676416,12728582144,8022130688
205,1772157192747,3228,3228,3228,3228,3228,3228,3228,3228,49.56743621826172,49.49052047729492,50.23131561279297,51.32240676879883,49.53718566894531,49.081844329833984,51.85053253173828,50.324546813964844,48.44920349121094,50.692626953125,15.000000953674316,15.000000953674316,25,57.142860412597656,5,4.761904716491699,0,0,9.898334503173828,17179869184,9663676416,12746063872,8022130688
204,1772157192952,3228,3228,3228,3228,3228,3228,3228,3228,49.56743621826172,49.49052047729492,50.23131561279297,51.32240676879883,49.53718566894531,49.081844329833984,51.85053253173828,50.324546813964844,48.44920349121094,50.692626953125,20,19.047618865966797,52.38095474243164,5,14.285715103149414,0,5,0,9.898334503173828,17179869184,9663676416,12774899712,8022130688
204,1772157193157,3228,3228,3228,3228,3228,3228,3228,3228,50.22332763671875,49.56188201904297,53.93305969238281,53.79106521606445,49.54118347167969,49.179359436035156,52.05454635620117,50.64165496826172,48.520328521728516,50.91004943847656,30.000001907348633,31.57894515991211,52.6315803527832,13.636363983154297,0,0,0,0,9.898334503173828,17179869184,9663676416,12774899712,8022130688
204,1772157193362,3228,3228,3228,3228,3228,3228,3228,3228,50.22332763671875,49.56188201904297,53.93305969238281,53.79106521606445,49.54118347167969,49.179359436035156,52.05454635620117,50.64165496826172,48.520328521728516,50.91004943847656,30.000001907348633,33.333335876464844,42.85714340209961,26.3157901763916,19.047618865966797,10,5,9.523809432983398,9.898334503173828,17179869184,9663676416,12774899712,8022130688
200,1772157193567,3228,3228,3228,3228,3228,3228,3228,3228,50.22332763671875,49.56188201904297,53.93305969238281,53.79106521606445,49.54118347167969,49.179359436035156,52.05454635620117,50.64165496826172,48.520328521728516,50.91004943847656,23.809524536132813,19.047618865966797,25,23.809524536132813,5,9.523809432983398,4.545454502105713,0,9.898334503173828,17179869184,9663676416,12774899712,8022130688
204,1772157193768,3228,3228,3228,3228,3228,3228,3228,3228,50.22332763671875,49.56188201904297,53.93305969238281,53.79106521606445,49.54118347167969,49.179359436035156,52.05454635620117,50.64165496826172,48.520328521728516,50.91004943847656,25,21.052631378173828,19.047618865966797,5,9.523809432983398,0,0,0,8.167608261108398,17179869184,9663676416,12804374528,8022130688
