Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771988967983,3228,3228,3228,3228,3228,3228,3228,3228,55.55261993408203,56.057315826416016,60.862953186035156,60.54048538208008,56.9744873046875,54.81573486328125,59.52995300292969,58.509376525878906,55.470733642578125,55.98798370361328,0,50,50,0,0,0,0,0,19.83510971069336,17179869184,22548578304,12014272512,21768765440
100002,1771988967983,3228,3228,3228,3228,3228,3228,3228,3228,55.55261993408203,56.057315826416016,60.862953186035156,60.54048538208008,56.9744873046875,54.81573486328125,59.52995300292969,58.509376525878906,55.470733642578125,55.98798370361328,100,100,NaN,0,0,0,50,0,19.83510971069336,17179869184,22548578304,12017647616,21768765440
11,1771989067987,3228,3228,3228,3228,3228,3228,3228,3228,51.276859283447266,52.34794998168945,51.169761657714844,52.692222595214844,52.548133850097656,51.14717483520508,54.09270095825195,52.99909973144531,51.730228424072266,53.14149475097656,50.54336929321289,49.10777282714844,33.57870101928711,25.98448944091797,16.353403091430664,19.682666778564453,7.5681633949279785,4.993995189666748,6.8760857582092285,17179869184,22548578304,12231786496,21768765440
