Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771981031969,3228,3228,3228,3228,3228,3228,3228,3228,59.54776382446289,59.959102630615234,65.5293197631836,64.24304962158203,60.656761169433594,58.35530471801758,62.26772689819336,61.65026092529297,58.75334930419922,59.840843200683594,0,0,0,NaN,0,100,0,0,20.244312286376953,17179869184,23622320128,12085149696,21848326144
100007,1771981031969,3228,3228,3228,3228,3228,3228,3228,3228,59.54776382446289,59.959102630615234,65.5293197631836,64.24304962158203,60.656761169433594,58.35530471801758,62.26772689819336,61.65026092529297,58.75334930419922,59.840843200683594,50,66.66667175292969,0,0,100,0,50,0,20.244312286376953,17179869184,23622320128,12086099968,21848326144
11,1771981131979,3228,3228,3228,3228,3228,3228,3228,3228,54.22537612915039,56.15418243408203,54.84618377685547,55.21257781982422,55.182777404785156,54.201541900634766,57.05263900756836,56.09931182861328,54.92245101928711,56.282066345214844,51.92230224609375,50.70082092285156,38.94768524169922,28.82601547241211,18.66773796081543,19.686777114868164,8.077771186828613,5.203642845153809,7.158100128173828,17179869184,23622320128,12103417856,21848326144
