Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
4000,1772122300674,2592,2592,2592,2592,2592,2592,2592,2592,35.96137237548828,33.90838623046875,44.734622955322266,36.95354080200195,42.29286575317383,36.185325622558594,41.87394714355469,28.329147338867188,12086.164672851563,117225.11553955078,89914.77459716797,5173.564147949219,17070227456,7516192768,9299841024,0
4000,1772122304675,2592,2592,2592,2592,2592,2592,2592,2592,70.80867004394531,58.512393951416016,76.50566864013672,66.23191833496094,76.00408172607422,65.65734100341797,76.90919494628906,66.80244445800781,12093.466552734375,117337.4185180664,90016.91241455078,5174.59814453125,17070227456,7516192768,9335894016,0
4001,1772122308676,2592,2592,2592,2592,2592,2592,2592,2592,50.8250617980957,43.279083251953125,61.0174560546875,39.804561614990234,62.75893020629883,38.87705612182617,50.257110595703125,40.18693542480469,12099.318542480469,117438.97857666016,90109.1337890625,5175.459289550781,17070227456,7516192768,9357496320,0
4000,1772122312677,2592,2592,2592,2592,2592,2592,2592,2592,61.195289611816406,34.538902282714844,68.32943725585938,38.16651916503906,61.982421875,37.044063568115234,52.289485931396484,39.39559555053711,12105.451477050781,117540.25036621094,90201.41534423828,5175.8062744140625,17070227456,7516192768,9370279936,0
4000,1772122316678,2592,2592,2592,2592,2592,2592,2592,2592,72.78312683105469,71.07173919677734,81.13673400878906,69.92031860351563,75.16423797607422,70.42296600341797,77.57984924316406,74.23408508300781,12112.30810546875,117643.29650878906,90294.29998779297,5177.034851074219,17070227456,7516192768,9417457664,0
4000,1772122320679,2592,2592,2592,2592,2592,2592,2592,2592,58.572998046875,44.53464889526367,66.98297119140625,44.73405075073242,58.76858901977539,46.45585632324219,56.28641128540039,55.77118682861328,12118.802795410156,117742.39184570313,90383.37994384766,5178.245666503906,17070227456,7516192768,9441521664,0
4000,1772122324679,2592,2592,2592,2592,2592,2592,2592,2592,56.19483947753906,37.729454040527344,65.34225463867188,36.50115203857422,57.3930549621582,37.600215911865234,48.96717071533203,47.63105773925781,12124.758972167969,117839.36206054688,90471.39245605469,5178.620300292969,17070227456,7516192768,9460486144,0
4000,1772122328680,2592,2592,2592,2592,2592,2592,2592,2592,60.706600189208984,53.86078643798828,77.45040130615234,58.69876480102539,65.48902130126953,56.2548713684082,64.46189880371094,58.3225212097168,12131.425048828125,117939.03546142578,90561.4965209961,5179.3017578125,17070227456,7516192768,9474453504,0
4000,1772122332681,2592,2592,2592,2592,2592,2592,2592,2592,55.76934814453125,52.42498016357422,60.662742614746094,55.92264938354492,58.89295196533203,55.55913162231445,59.21187973022461,54.04658126831055,12137.085144042969,118029.66430664063,90643.07135009766,5179.9344482421875,17070227456,7516192768,9490894848,0
4000,1772122336682,2592,2592,2592,2592,2592,2592,2592,2592,51.41582107543945,44.03746032714844,51.98576736450195,51.05854034423828,48.328399658203125,47.40860366821289,49.4484748840332,42.0730094909668,12142.131652832031,118112.9271850586,90717.51983642578,5180.574462890625,17070227456,7516192768,9475264512,0
4000,1772122340683,2592,2592,2592,2592,2592,2592,2592,2592,57.29562759399414,52.979061126708984,63.05791473388672,56.34934997558594,60.155418395996094,59.92095947265625,63.582149505615234,59.317481994628906,12148.005798339844,118207.84094238281,90803.15490722656,5181.3233642578125,17070227456,7516192768,9469673472,0
4000,1772122344684,2592,2592,2592,2592,2592,2592,2592,2592,53.87582015991211,50.72712326049805,65.1148681640625,52.55455780029297,58.15923309326172,53.436641693115234,60.96746826171875,58.14119338989258,12153.83984375,118300.232421875,90886.1625366211,5182.2010498046875,17070227456,7516192768,9474023424,0
4000,1772122348685,2592,2592,2592,2592,2592,2592,2592,2592,51.557037353515625,49.924861907958984,63.03301239013672,46.84535217285156,57.32048034667969,40.93514633178711,53.23659896850586,45.919395446777344,12159.275512695313,118386.58294677734,90963.13171386719,5183.23974609375,17070227456,7516192768,9499430912,0
4000,1772122352686,2592,2592,2592,2592,2592,2592,2592,2592,63.56045150756836,65.9139633178711,72.22938537597656,74.051513671875,64.09442138671875,63.72225570678711,65.19898986816406,63.87786865234375,12165.560668945313,118480.23095703125,91046.84729003906,5184.4454345703125,17070227456,7516192768,9565732864,0
4000,1772122356687,2592,2592,2592,2592,2592,2592,2592,2592,62.96977615356445,57.5152587890625,66.34526062011719,64.24274444580078,61.389766693115234,64.24562072753906,66.69427490234375,68.49903106689453,12171.743225097656,118573.05859375,91129.32641601563,5186.0885009765625,17070227456,7516192768,9581060096,0
4000,1772122360688,2592,2592,2592,2592,2592,2592,2592,2592,54.501216888427734,51.838768005371094,56.524139404296875,55.44010925292969,53.258975982666016,49.58018112182617,52.15618896484375,50.33715057373047,12177.371154785156,118658.17755126953,91204.79284667969,5187.306823730469,17070227456,7516192768,9546272768,0
4000,1772122364689,2592,2592,2592,2592,2592,2592,2592,2592,44.864837646484375,29.031494140625,39.445289611816406,30.840682983398438,37.31822967529297,24.226577758789063,28.029403686523438,29.016571044921875,12181.358703613281,118727.75665283203,91265.65319824219,5188.265319824219,17070227456,7516192768,9533788160,0
2,1772122368689,2592,2592,2592,2592,2592,2592,2592,2592,19.60027313232422,14.914665222167969,23.15001678466797,28.0352783203125,10.081527709960938,47.472408294677734,32.586669921875,12.158493041992188,12185.1044921875,118786.48449707031,91316.72204589844,5188.3345947265625,17070227456,7516192768,9256849408,0
