Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772122527699,2592,2592,2592,2592,2592,2592,2592,2592,21.974868774414063,100,57.993717193603516,18.4735107421875,10.087104797363281,84.86077117919922,36.84135437011719,41.095245361328125,12357.269470214844,121794.59362792969,94000.63061523438,5200.023010253906,17070227456,7516192768,9272918016,0
3999,1772122527700,2592,2592,2592,2592,2592,2592,2592,2592,24.94696807861328,100,96.81008911132813,5.543327331542969,81.09866333007813,26.678009033203125,15.565338134765625,100,12357.278564453125,121794.6948852539,94000.71966552734,5200.023010253906,17070227456,7516192768,9273024512,0
3,1772122531699,2592,2592,2592,2592,2592,2592,2592,2592,74.57765197753906,73.20695495605469,80.28173828125,72.152099609375,73.77229309082031,71.45088195800781,82.75094604492188,73.01590728759766,12362.808837890625,121890.0283203125,94086.21105957031,5201.337219238281,17070227456,7516192768,9278525440,0
