tool,mode,os,arch,timestamp,interval_arg,wall_clock_s,exit_code,csv_file,cmdlog_file
pip,warm,windows,x86_64,20260226_170902,4000,125,0,pip_warm_windows_x86_64_20260226_170902.csv,pip_warm_windows_x86_64_20260226_170902.cmd.log
