Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771981511746,3228,3228,3228,3228,3228,3228,3228,3228,59.66163635253906,59.393714904785156,64.79483032226563,63.60087585449219,60.79431915283203,57.959938049316406,61.61751174926758,61.115970611572266,58.303321838378906,58.838478088378906,0,100,50,50,0,0,0,0,19.61505699157715,17179869184,23622320128,11949522944,21839937536
100001,1771981511746,3228,3228,3228,3228,3228,3228,3228,3228,59.66163635253906,59.393714904785156,64.79483032226563,63.60087585449219,60.79431915283203,57.959938049316406,61.61751174926758,61.115970611572266,58.303321838378906,58.838478088378906,100,100,NaN,100,0,0,NaN,0,19.61505699157715,17179869184,23622320128,11938611200,21839937536
11,1771981611749,3228,3228,3228,3228,3228,3228,3228,3228,55.19908905029297,56.09931564331055,54.495750427246094,55.52970886230469,55.87482452392578,54.57259750366211,57.615150451660156,55.6763916015625,55.4110107421875,56.31232452392578,53.093875885009766,51.773475646972656,37.314788818359375,27.698348999023438,17.5560245513916,18.795181274414063,7.445635795593262,4.603222370147705,8.86663818359375,17179869184,23622320128,12121489408,21839937536
