Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772004722918,3228,3228,3228,3228,3228,3228,3228,3228,43.067771911621094,44.0906867980957,43.518089294433594,44.24112319946289,44.443328857421875,43.351295471191406,46.225624084472656,44.60716247558594,43.971336364746094,44.93506622314453,83.33332824707031,100,83.33332824707031,100,83.33332824707031,83.33332824707031,80,85.71428680419922,3.304868698120117,17179869184,23622320128,12794396672,22014197760
100001,1772004722919,3228,3228,3228,3228,3228,3228,3228,3228,43.067771911621094,44.0906867980957,43.518089294433594,44.24112319946289,44.443328857421875,43.351295471191406,46.225624084472656,44.60716247558594,43.971336364746094,44.93506622314453,100,50,100,NaN,100,100,100,50,3.304868698120117,17179869184,23622320128,12792332288,22014197760
10,1772004822921,3228,3228,3228,3228,3228,3228,3228,3228,43.0197639465332,43.413814544677734,42.921958923339844,43.36443328857422,43.62670135498047,43.1308708190918,45.69558334350586,43.98040008544922,42.97441864013672,43.999603271484375,38.47391128540039,38.132102966308594,12.827960014343262,8.41757583618164,4.272136211395264,3.2613046169281006,2.7105422019958496,2.31046199798584,3.313210964202881,17179869184,23622320128,12657901568,22014197760
