Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771985951439,3228,3228,3228,3228,3228,3228,3228,3228,58.07061004638672,58.83985900878906,63.257606506347656,63.619483947753906,59.45417785644531,57.029945373535156,61.23863983154297,60.82710266113281,57.910743713378906,58.299530029296875,100,100,0,0,0,100,50,0,20.53786849975586,17179869184,22548578304,12187975680,21785542656
100004,1771985951439,3228,3228,3228,3228,3228,3228,3228,3228,58.07061004638672,58.83985900878906,63.257606506347656,63.619483947753906,59.45417785644531,57.029945373535156,61.23863983154297,60.82710266113281,57.910743713378906,58.299530029296875,100,100,100,100,50,NaN,100,0,20.53786849975586,17179869184,22548578304,12195790848,21785542656
10,1771986051444,3228,3228,3228,3228,3228,3228,3228,3228,52.11133575439453,54.32625961303711,52.66510772705078,53.595603942871094,53.5491943359375,52.99922561645508,55.733909606933594,53.53330993652344,53.7008056640625,54.563987731933594,94.79114532470703,94.91084289550781,33.38713073730469,25.93935775756836,16.225997924804688,18.551626205444336,6.977443218231201,4.523618698120117,8.24666690826416,17179869184,22548578304,12289900544,21785542656
