Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772014647881,3228,3228,3228,3228,3228,3228,3228,3228,44.241458892822266,45.74998474121094,44.76622009277344,45.82179641723633,45.554107666015625,44.66031265258789,47.19887161254883,45.13245391845703,45.46916198730469,46.44207763671875,0,100,50,0,0,0,0,0,9.657419204711914,17179869184,23622320128,12927991808,23247519744
100005,1772014647881,3228,3228,3228,3228,3228,3228,3228,3228,44.241458892822266,45.74998474121094,44.76622009277344,45.82179641723633,45.554107666015625,44.66031265258789,47.19887161254883,45.13245391845703,45.46916198730469,46.44207763671875,100,0,100,0,0,0,0,0,9.657419204711914,17179869184,23622320128,12928270336,23247519744
11,1772014747889,3228,3228,3228,3228,3228,3228,3228,3228,44.55232238769531,45.69911193847656,45.475730895996094,45.829288482666016,45.519561767578125,44.4759407043457,47.747764587402344,46.14612579345703,45.64016342163086,46.70806121826172,40.12873458862305,39.008445739746094,19.209152221679688,11.834853172302246,6.427713394165039,5.675107479095459,3.3016507625579834,2.5002501010894775,14.475469589233398,17179869184,23622320128,13365379072,23205576704
