Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771992666774,3228,3228,3228,3228,3228,3228,3228,3228,54.695316314697266,55.18227005004883,61.388343811035156,60.777671813964844,56.09539794921875,53.74695587158203,57.8689079284668,56.53951644897461,53.638057708740234,54.6307373046875,100,100,50,66.66667175292969,33.333335876464844,0,0,0,18.795486450195313,17179869184,22548578304,12654444544,21760376832
100008,1771992666774,3228,3228,3228,3228,3228,3228,3228,3228,54.695316314697266,55.18227005004883,61.388343811035156,60.777671813964844,56.09539794921875,53.74695587158203,57.8689079284668,56.53951644897461,53.638057708740234,54.6307373046875,100,NaN,NaN,NaN,NaN,0,NaN,0,18.795486450195313,17179869184,22548578304,12667633664,21760376832
9,1771992766784,3228,3228,3228,3228,3228,3228,3228,3228,50.60038757324219,51.6280403137207,50.883056640625,51.917911529541016,51.460105895996094,50.931190490722656,53.6679801940918,51.665584564208984,51.10573959350586,52.143531799316406,86.7529067993164,86.46345520019531,31.780601501464844,24.302547454833984,14.469453811645508,18.542314529418945,5.931863784790039,3.6221730709075928,8.61008358001709,17179869184,22548578304,12503613440,21760376832
