Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771976107393,3228,3228,3228,3228,3228,3228,3228,3228,65.10202026367188,64.90755462646484,71.75035858154297,71.00342559814453,66.8328628540039,64.22575378417969,67.56385803222656,66.53659057617188,63.50030517578125,65.07331848144531,0,0,50,0,0,0,0,0,27.0203800201416,17179869184,26843545600,12522504192,25294340096
100004,1771976107394,3228,3228,3228,3228,3228,3228,3228,3228,65.10202026367188,64.90755462646484,71.75035858154297,71.00342559814453,66.8328628540039,64.22575378417969,67.56385803222656,66.53659057617188,63.50030517578125,65.07331848144531,NaN,100,50,0,0,0,0,0,27.0203800201416,17179869184,26843545600,12522504192,25294340096
9,1771976207400,3228,3228,3228,3228,3228,3228,3228,3228,56.892860412597656,58.19627380371094,57.144378662109375,57.78109359741211,58.642799377441406,57.114524841308594,60.04307556152344,58.28744125366211,57.37075424194336,58.95295715332031,62.376739501953125,61.436195373535156,46.65589141845703,35.702762603759766,26.49159812927246,26.670684814453125,14.573721885681152,10.104146003723145,9.30163860321045,17179869184,26843545600,12135383040,25126567936
