Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771991832163,3228,3228,3228,3228,3228,3228,3228,3228,55.21556854248047,54.8907356262207,60.52763366699219,59.899105072021484,56.19490051269531,53.67594528198242,57.55512237548828,57.31112289428711,54.00310516357422,55.12230682373047,100,100,NaN,50,100,50,0,0,20.139083862304688,17179869184,22548578304,11976179712,21768765440
100002,1771991832163,3228,3228,3228,3228,3228,3228,3228,3228,55.21556854248047,54.8907356262207,60.52763366699219,59.899105072021484,56.19490051269531,53.67594528198242,57.55512237548828,57.31112289428711,54.00310516357422,55.12230682373047,100,100,100,100,0,0,50,NaN,20.139083862304688,17179869184,22548578304,11976179712,21768765440
9,1771991932165,3228,3228,3228,3228,3228,3228,3228,3228,50.46921157836914,52.06355667114258,50.498390197753906,51.119441986083984,51.64305877685547,50.73870086669922,53.72450637817383,52.16655349731445,51.363555908203125,52.54844665527344,94.69833374023438,94.71784973144531,31.139110565185547,23.897281646728516,14.892975807189941,17.97549819946289,6.364638328552246,3.982389450073242,10.827186584472656,17179869184,22548578304,12032737280,21768765440
