Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772016380757,3228,3228,3228,3228,3228,3228,3228,3228,55.50106430053711,55.933563232421875,56.51310729980469,57.26601028442383,55.423004150390625,54.327728271484375,58.82837677001953,58.38166046142578,55.637271881103516,56.111541748046875,0,0,100,NaN,0,0,0,0,19.97297477722168,17179869184,24696061952,13307969536,24092475392
100004,1772016380757,3228,3228,3228,3228,3228,3228,3228,3228,55.50106430053711,55.933563232421875,56.51310729980469,57.26601028442383,55.423004150390625,54.327728271484375,58.82837677001953,58.38166046142578,55.637271881103516,56.111541748046875,50,100,50,50,0,0,0,0,19.97297477722168,17179869184,24696061952,13303300096,24092475392
10,1772016480763,3228,3228,3228,3228,3228,3228,3228,3228,52.6862907409668,52.76448440551758,52.25737762451172,52.84457015991211,52.62126159667969,51.855464935302734,54.428829193115234,53.965553283691406,52.27033615112305,52.913795471191406,47.8590202331543,46.723876953125,35.953243255615234,28.865877151489258,18.665328979492188,18.307600021362305,11.629770278930664,8.6969575881958,14.178788185119629,17179869184,24696061952,13372866560,24058920960
